rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams
102,"spotify:track:0e8nrvls4Qqv5Rfa2UhqmO","Lil Nas X","THATS WHAT I WANT","Columbia",50,98,161,"61145"
103,"spotify:track:1eHr7GbGrNMIb01YUwLdku","Estopa, Fito y Fitipaldis","Camiseta de Rokanrol","Sony Music Entertainment",64,97,5,"61048"
104,"spotify:track:63GTuNSVLynH3n3PdqObgd","TINI, Beéle","Fantasi","Sony Music Latin",104,112,10,"61026"
105,"spotify:track:3rmo8F54jFF8OgYsqTxm5d","Ed Sheeran","Bad Habits","Atlantic Records UK",38,107,250,"61022"
106,"spotify:track:5BopknbHSxEm9Ohcs4IbGu","Delaossa, KIDDO, J.Moods","Veneno","DALE PLAY Records",21,109,460,"61020"
107,"spotify:track:53w7xjn8fwwU8Pc6rgMm5v","MARLENA","Me Sabe Mal","Sin Anestesia",93,108,140,"60172"
108,"spotify:track:71J4vM6OnOl9Bs99CaS2dq","Dani Fernández","Dile a los demás","WM Spain",108,124,31,"60071"
109,"spotify:track:49iOVtExuJU9faigS2JRUf","Omar Montes, JC el Diamante","Beba Qué Quieres Que Haga","Sony Music Latin",6,95,208,"59850"
110,"spotify:track:43Tf6aMFSw2vP7IHBWsA1R","Quevedo, La Pantera","Piel de Cordero","Quevedo",110,113,23,"59790"
111,"spotify:track:6HiEyMBO66WXXE2UDzLOby","Ayax y Prok, Blasfem","La Góndola","Ayax",111,-1,2,"59725"
112,"spotify:track:2pjoPgjETrC1LQm64aVTGp","Soto Asa","Si Tu Kiere","La Vendicion Records 2021",87,104,62,"59494"
113,"spotify:track:05bfbizlM5AX6Mf1RRyMho","Nio Garcia, J Balvin, Bad Bunny","AM Remix","Flow La Movie",4,100,250,"59413"
114,"spotify:track:7JFa80j5Cw6DMf8RISgd0t","Dani Fernández","Clima Tropical","WM Spain",53,114,260,"59325"
115,"spotify:track:4HYDUMY0xSpeBr0AMY9cUz","Jay Wheeler, DJ Nelson, Myke Towers","La Curiosidad","Linked Music / Dynamic Records / EMPIRE",2,101,628,"59277"
116,"spotify:track:2MxHuZWC99rsELX9SrCW7K","Wisin, Camilo, Los Legendarios","Buenos Días","Sony Music Latin",37,111,47,"58846"
117,"spotify:track:7Men0McTVqAHxfVrRCzb41","Marlon","De Perreo","WM Spain",80,139,101,"58454"
118,"spotify:track:5bQLsyTrUaMQRfr6whwGe5","Rauw Alejandro","Aquel Nap ZzZz","Sony Music Latin/Duars Entertainment",39,115,250,"58104"
119,"spotify:track:5W1qmxHrMlQGGAiFA3ZQqP","Dímelo Flow, Dalex, Sech, Justin Quiles, Arcangel, De La Ghetto, Lenny Tavárez","Se Le Ve","Rich Music",71,106,161,"57167"
120,"spotify:track:1058fW9H3fZA6QjYCdOBad","Camila Cabello","Don't Go Yet","Epic",40,120,222,"56534"
121,"spotify:track:609cIr1XRRW2CugWafHTWi","Ayax y Prok, Dollar Selmouni, Dj Keru","Guajiro","Ayax",89,154,50,"56405"
